code,name,chineseName,meridian,meridianName,meridianGroup,translation.pinyin,translation.transliteration,translation.korean,translation.vietnamese,description,location,indication,contraindications,functions,coordinates.x,coordinates.y,bodyMapCoords,imageUrls,imageRefs,symptomIds,tags,category,createdAt,updatedAt,createdBy,contentStatus
GB-20,Wind Pool,風池,GB,Gallbladder,Twelve Primary Meridians,fēng chí,Fengchi,pung ji 풍지,Phong trì,"Fengchi, ponto Janela do Céu clássico do Shaoyang.","Na depressão entre o esternocleidomastoideo e o trapézio, ao nível de GV-16.","Cefaleia, vertigem, hipertensão, rigidez cervical, visão borrada.",Dirigir a agulha em direção ao nariz; evitar perfurar artéria vertebral.,"Expulsa vento interno/externo, clareia os sentidos e reduz pressão.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-21,Shoulder Well,肩井,GB,Gallbladder,Twelve Primary Meridians,jīan jǐng,Jianjing,gyeon jeong 견정,Kiên tỉnh,"Jianjing, ponto de encontro com SJ e ST para liberar o ombro.","No ombro, ponto médio entre GV-14 e a ponta do acrômio.","Dor de ombro, rigidez cervical, mastite, dificuldade de parto.",Contraindicado em gravidez (pode induzir parto) e cuidado com pneumotórax.,"Desce Qi rebelde, dispersa vento e relaxa ombro e pescoço.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-22,Armpit Abyss,淵腋,GB,Gallbladder,Twelve Primary Meridians,yuān yè,Yuanye,yeon aek 연액,Uyển dịch,"Yuanye, ponto da parede torácica que move o Qi lateral.","Na linha axilar média, 5º espaço intercostal.","Plenitude torácica, mastite, dor costal.",Risco de pneumotórax; usar inserção oblíqua.,"Libera o peito, move Qi no hipocôndrio e regula a lactação.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-23,Flank Sinews,輒筋,GB,Gallbladder,Twelve Primary Meridians,zhé jīn,Zhejin,cheop geun 첩근,Triếp cân,"Zhejin, ponto auxiliar para distensão costal.","1 cun anterior a GB-22, no 5º espaço intercostal.","Dor hipocondríaca, plenitude torácica, asma.",Evitar puntura profunda (risco pulmonar).,"Move Qi, reduz distensão lateral e harmoniza o Pulmão.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-24,Sun and Moon,日月,GB,Gallbladder,Twelve Primary Meridians,rì yuè,Riyue,il weol 일월,Nhật nguyệt,"Riyue, ponto Mu frontal da Vesícula Biliar.","No 7º espaço intercostal, na linha mamilar, diretamente abaixo de LV-14.","Colelitíase, náusea, gastrite, dor costal.",Inserir oblíqua para evitar pneumotórax.,"Harmoniza VB e LV, resolve umidade-calor e alivia dor hipocondríaca.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-25,Capital Gate,京門,GB,Gallbladder,Twelve Primary Meridians,jīng mén,Jingmen,gyeong mun 경문,Kinh môn,"Jingmen, ponto Mu frontal dos Rins.",Na ponta livre da 12ª costela.,"Dor lombar, cólica renal, distensão abdominal.",Inserir oblíqua ao longo da costela para evitar órgãos.,"Tonifica Rim, regula água e alivia dor lombar lateral.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-26,Girdling Vessel,帶脈,GB,Gallbladder,Twelve Primary Meridians,dài mài,Daimai,dae maek 대맥,Đới mạch,"Daimai, ponto chave do Vaso Cintura.","Nivelado com o umbigo, diretamente abaixo do ápice da 11ª costela, na linha lateral do abdome.","Leucorreia, prolapso uterino, dor lombar lateral.",Aplicar inserção oblíqua; evitar cavidade abdominal profunda.,"Regula o meridiano da cintura, fortalece músculos oblíquos e trata corrimentos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-27,Five Pivots,五樞,GB,Gallbladder,Twelve Primary Meridians,wǔ shū,Wushu,o chu 오추,Ngũ khu,"Wushu, ponto ântero-inferior que ancora o Daimai.","Anterior ao tubérculo ilíaco, 3 cun inferior a GB-26.","Dor abdominal inferior, hérnia, leucorreia, dor lombar.",Cuidado com cavidade abdominal.,"Regula o Qi da cintura, trata hérnia e estabiliza o útero.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-28,Linking Path,維道,GB,Gallbladder,Twelve Primary Meridians,wéi dào,Weidao,yu do 유도,Duy đạo,"Weidao, ponto que completa a dupla do Daimai.","0,5 cun anterior e inferior a GB-27.","Dor abdominal inferior, leucorreia, distensão inguinal.",Evitar perfurar vísceras; inserir tangencial.,"Ativa o Daimai, regula útero e aquece o aquecedor inferior.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-29,Stationary Crevice,居髎,GB,Gallbladder,Twelve Primary Meridians,jū liáo,Juliao,geo ryo 거료,Cự liêu,"Juliao, ponto para dores do quadril.",No ponto médio entre a espinha ilíaca anterossuperior e o trocânter maior do fêmur.,"Dor no quadril, lombociatalgia, limitação de movimento.",Inserção profunda pode atingir bursa; usar ângulo moderado.,"Ativa o canal, relaxa o quadril e remove estagnação.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-30,Jumping Circle,環跳,GB,Gallbladder,Twelve Primary Meridians,huán tiào,Huantiao,hwan do 환도,Hoàn khiêu,"Huantiao, ponto de encontro com BL para ciático.","Na depressão do sulco glúteo, no terço lateral entre o sacro e o trocânter maior.","Ciatalgia, dor lombar, hemiplegia.",Evitar injeção vascular profunda; direcionar agulha para o nervo ciático com cautela.,"Desobstrui o ciático, relaxa glúteos e elimina vento-umidade.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-31,Wind Market,風市,GB,Gallbladder,Twelve Primary Meridians,fēng shì,Fengshi,pung si 풍시,Phong thị,"Fengshi, ponto famoso para pruridos generalizados.","7 cun acima do côndilo lateral do fêmur, onde as pontas dos dedos alcançam com o paciente em pé e braços pendentes.","Prurido corporal, urticária, dor lateral da coxa.",Inserir perpendicularmente; cuidado com pacientes anticoagulados.,"Expulsa vento-umidade, alivia prurido e relaxa a faixa lateral da coxa.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-32,Middle Ditch,中瀆,GB,Gallbladder,Twelve Primary Meridians,zhōng dú,Zhongdu,jung dok 중독,Trung độc,"Zhongdu, ponto intermediário para rigidez da coxa.","2 cun abaixo de GB-31, na linha lateral da coxa.","Parestesias, limitações de marcha, dor do iliotibial.",Inserir perpendicular superficial.,Relaxa músculos laterais e dispersa vento-umidade.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-33,Knee Yang Gate,膝陽關,GB,Gallbladder,Twelve Primary Meridians,xī yáng guān,Xiyangguan,[seul] yang gwan [슬] 양관,(Tất) Dương quan,"Xiyangguan, ponto adjacente ao joelho lateral.","Acima da articulação do joelho, entre o fêmur lateral e o tendão do bíceps femoral.","Dor no joelho, artrite, rigidez.",Evitar vasos laterais do joelho.,"Desbloqueia o joelho, dispersa vento-frio e alivia dor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-34,Yang Mound Spring,陽陵泉,GB,Gallbladder,Twelve Primary Meridians,yáng líng quán,Yanglingquan,yang neung cheon 양릉천,Dương lăng tuyền,"Yanglingquan, ponto He-Mar (Terra) e Mar dos Tendões.",Na depressão anterior e inferior à cabeça do perônio.,"Espasmos musculares, dor hipocondríaca, náusea, vômito, ciatalgia.",Cuidado com nervo fibular comum.,"Harmoniza VB e LV, beneficia tendões e elimina umidade-calor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-35,Yang Intersection,陽交,GB,Gallbladder,Twelve Primary Meridians,yáng jiāo,Yangjiao,yang gyo 양교,Dương giao,"Yangjiao, ponto Xi-Cleft do Yang Wei Mai.","7 cun acima do maléolo lateral, na borda posterior da fíbula.","Dor lateral da perna, paralisia, fraqueza muscular.",Evitar atingir o nervo fibular.,"Fortalece o Yang Wei, alivia dor aguda e estabiliza o Qi lateral.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-36,Outer Hill,外丘,GB,Gallbladder,Twelve Primary Meridians,wài qiū,Waiqiu,woe gu 외구,Ngoại khâu,"Waiqiu, ponto Xi-Cleft da VB.","7 cun acima do maléolo lateral, anterior à fíbula.","Dor aguda abdominal lateral, raiva reprimida, paralisia do membro inferior.",Inserir com cuidado para não irritar o nervo fibular.,"Move o Qi da VB, alivia dor aguda e acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-37,Bright Light,光明,GB,Gallbladder,Twelve Primary Meridians,guāng míng,Guangming,gwang myeong 광명,Quang minh,"Guangming, ponto Luo que beneficia os olhos.","5 cun acima do maléolo lateral, anterior à fíbula.","Olhos secos, visão turva, hipertensão, dor lateral da perna.",Inserção perpendicular moderada.,"Expulsa vento, melhora visão e harmoniza o Shaoyang.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-38,Yang Assistance,陽輔,GB,Gallbladder,Twelve Primary Meridians,yáng fǔ,Yangfu,yang bo 양보,Dương phụ,"Yangfu, ponto Jing-Rio (Fogo).","4 cun acima do maléolo lateral, anterior à fíbula.","Dor hipocondríaca, enxaqueca lateral, câimbras nas pernas.",Evitar nervo fibular.,"Dispersa fogo da VB, harmoniza Shaoyang e relaxa tendões.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-39,Suspended Bell,懸鐘[d],GB,Gallbladder,Twelve Primary Meridians,xuán zhōng,Xuanzhong,hyeon jong 현종/jeol gol 절골,Huyền chung,"Xuanzhong, ponto Mar da Medula.","3 cun acima do maléolo lateral, entre a borda posterior da fíbula e o tendão peroneal longo.","Tontura, dor cervical, osteoporose, fraqueza dos membros inferiores.",Evitar punção profunda diretamente na fíbula.,"Nutre medula óssea, fortalece ossos e move o Qi do Shaoyang.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-40,Mound of Ruins,丘墟,GB,Gallbladder,Twelve Primary Meridians,qiū xū,Qiuxu,gu heo 구허,Khâu khư,"Qiuxu, ponto Yuan-Fonte da Vesícula Biliar.","Anterior e inferior ao maléolo lateral, na depressão lateral do tendão extensor dos dedos.","Dor no tornozelo, hemiplegia, dor hipocondríaca, ataques de pânico.",Evitar inserir sobre artéria dorsal do pé.,"Regula Shaoyang, libera o tornozelo e estabiliza decisões emocionais.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-41,Foot Governor of Tears,足臨泣,GB,Gallbladder,Twelve Primary Meridians,zú lín qì,Zulinqi,[jok] im eup [족] 임읍,Túc lâm khấp,"Zulinqi, ponto Shu-Riacho (Madeira) e abertura do Dai Mai.","Na depressão distal às junções dos 4º e 5º metatarsos, no dorso do pé.","Migrânea, dor costal, mastalgia, irregularidades menstruais.",Inserção profunda pode causar hematoma dorsal.,"Move o Qi da VB, destrava o Dai Mai e alivia dor lateral do corpo.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-42,Earth Five Meetings,地五會,GB,Gallbladder,Twelve Primary Meridians,dì wǔ huì,Diwuhui,ji o hoe 지오회,Địa ngũ hội,"Diwuhui, ponto que reforça o Dai Mai.","Distal às junções do 4º e 5º metatarsos, medial a GB-41.","Dor nos pés, mastite, distensão hipocondríaca.",Inserção superficial para evitar vasos dorsais.,"Regula o Dai Mai, relaxa tendões do pé e alivia mastite.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-43,Clamped Stream,俠谿,GB,Gallbladder,Twelve Primary Meridians,xiá xī,Xiaxi,hyeop gye 협계,Hiệp khê,"Xiaxi, ponto Ying-Manancial (Água) do canal.","Entre o 4º e 5º dedos do pé, na margem da membrana interdigital.","Dor ocular, cefaleia lateral, febre alta, edema nos pés.",Evitar sangria profunda.,"Dispersa fogo de Shaoyang, beneficia olhos e limpa calor da região lateral.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-44,Yin Portals of the Foot,足竅陰,GB,Gallbladder,Twelve Primary Meridians,zú qiào yīn,Zuqiaoyin,[jok] gyu eum [족] 규음,Túc khiếu âm,"Zuqiaoyin, ponto Jing-Poço (Metal) terminal.","0,1 cun anterior ao canto lateral da unha do 4º dedo do pé.","Insônia, pesadelos, cefaleia aguda, febre com delírio.",Uso de sangria requer técnica asséptica.,"Elimina calor extremo, acalma o Shen e revive a consciência.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-1,Great and Thick,大敦,LR,Liver,Twelve Primary Meridians,dà dūn,Dadun,dae don 대돈,Đại đôn,"Dadun, ponto Jing-Poço (Madeira) e ponto de reanimação do meridiano do Fígado.","No lado lateral do hálux, 0,1 cun posterior ao canto da unha.","Choque, hemorragia uterina súbita, retenção urinária, dor genital.",Sangria profunda deve ser evitada em pacientes com distúrbios de coagulação.,"Revive a consciência, regula o Qi do Fígado e esfria calor do aquecedor inferior.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-2,Interval Pass,行間,LR,Liver,Twelve Primary Meridians,xíng jiān,Xingjian,haeng gan 행간,Hành gian,"Xingjian, ponto Ying-Manancial (Fogo) que dispersa calor do Fígado.","No dorso do pé, entre o 1º e 2º dedos, 0,5 cun proximal à membrana interdigital.","Irritabilidade, cefaleia temporal, olhos vermelhos, menstruação dolorosa por calor, priapismo.",Evitar puntura profunda em tecido inflamado.,"Limpa fogo do Fígado, acalma vento interno e regula o ciclo menstrual.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-3,Supreme Rush,太沖,LR,Liver,Twelve Primary Meridians,taì chōng,Taichong,tae chung 태충,Thái xung,"Taichong, ponto Shu-Transporte (Terra) e Yuan-Fonte do Fígado.","No dorso do pé, na depressão entre os 1º e 2º metatarsos, anterior à junção das cabeças ósseas.","Cefaleia, hipertensão, ansiedade, dismenorreia, dor hipocondríaca, dorsalgia lombar.",Nenhuma específica além de cuidado com gravidez no início (estímulo forte pode mover Qi).,"Disperse estagnação de Qi, nutre Sangue do Fígado e harmoniza o Baço.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-4,Middle Margin,中封,LR,Liver,Twelve Primary Meridians,zhōng fēng,Zhongfeng,jung bong 중봉,Trung phong,"Zhongfeng, ponto Jing-Rio (Metal) do canal.","Anterior ao maléolo medial, na depressão medial ao tendão tibial anterior.","Dor nos tornozelos, micção difícil, priapismo, menstruação irregular.",Evitar atingir vasos dorsais do pé.,"Regula Qi do aquecedor inferior, beneficia genital e estabiliza urina.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-5,Gnawed Channel,蠡溝,LR,Liver,Twelve Primary Meridians,lǐ gōu,Ligou,yeo gu 여구,Lãi câu,"Ligou, ponto Luo-Conexão que equilibra emoções do Fígado.","5 cun acima do maléolo medial, posterior à borda medial da tíbia.","Corrimentos, gonorreia, prurido genital, ansiedade, dor hipocondríaca.",Inserção profunda pode atingir o nervo safeno; manter oblíqua leve.,"Harmoniza o Qi do Fígado, regula os genitais e estabiliza emoções.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-6,Central Capital,中都,LR,Liver,Twelve Primary Meridians,zhōng dū,Zhongdu,jung do 중도,Trung đô,"Zhongdu, ponto Xi-Cleft do canal.","7 cun acima do maléolo medial, na superfície medial da perna, anterior ao músculo gastrocnêmio.","Dor aguda e distensão hipogástrica, diarreia aquosa, menstruação dolorosa.",Evitar vasos superficiais.,"Move Qi e Sangue rapidamente, alivia dor aguda e regula o intestino grosso.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-7,Knee Pass,膝關,LR,Liver,Twelve Primary Meridians,xī guān,Xiguan,seul gwan 슬관,Tất quan,"Xiguan, ponto que libera a articulação do joelho medial.","1 cun posterior ao epicôndilo medial do fêmur, no bordo medial da tíbia.","Dor no joelho, contratura da coxa, dor lombar.",Nenhuma específica; inserir paralelamente ao osso.,"Desbloqueia tendões, elimina vento-umidade e fortalece joelho e coxa.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-8,Pool Spring,曲泉,LR,Liver,Twelve Primary Meridians,qū quán,Ququan,gok cheon 곡천,Khúc tuyền,"Ququan, ponto He-Mar (Água) e tonificador de Sangue do Fígado.","Na extremidade medial da dobra poplítea, anterior aos tendões semimembranoso e semitendinoso.","Menstruação irregular, infertilidade, dor genital, cólicas, dor no joelho.",Evitar vasos poplíteos.,"Nutre Sangue e Yin do Fígado, beneficia útero e alivia dor do joelho.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-9,Yin Wrapping,陰包,LR,Liver,Twelve Primary Meridians,yīn bāo,Yinbao,eum bo 음보,Âm bao,"Yinbao, ponto que relaxa o músculo adutor e harmoniza o aquecedor inferior.","4 cun acima de LR-8, entre o músculo vasto medial e o adutor longo.","Dor na coxa, leucorreia, cólicas uterinas.",Inserção profunda medial pode atingir vasos femorais; manter direção posterior.,"Regula o Qi do Fígado, fortalece os tendões e alivia dor uterina.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-10,Foot Governor of Tears,足五里,LR,Liver,Twelve Primary Meridians,zú wǔ li,Zuwuli,[jok] o ri [족] 오리,(Túc) Ngũ lý,"Zuwuli, ponto que equilibra Yin e Yang nos genitais.","3 cun abaixo de LR-11, na face medial da coxa, anterior ao músculo adutor longo.","Prurido genital, impotência, leucorreia, dor abdominal inferior.",Cuidado com vasos femorais.,Expulsa calor-umidade da região genital e regula a menstruação.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-11,Yin Side,陰廉,LR,Liver,Twelve Primary Meridians,yīn lián,Yinlian,eum yeom 음염,Âm liêm,"Yinlian, ponto que reduz calor da região inguinal.","2 cun abaixo do ligamento inguinal, medial ao músculo sartório.","Hérnia, dor abdominal baixa, infertilidade, prurido genital.",Evitar punctura profunda na região femoral.,"Dissipa calor-umidade, trata hérnia e regula o Qi do Fígado na virilha.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-12,Swift Pulse,急脈,LR,Liver,Twelve Primary Meridians,jí mài,Jimai,geum maek 금맥,Cấp mạch,"Jimai, ponto que combina Fígado e Baço no triângulo femoral.","1 cun inferior ao ligamento inguinal e 2,5 cun lateral à linha média, na depressão lateral ao vaso femoral.","Hérnia, dor testicular, dificuldade urinária, dor abdominal.",Grande vaso femoral passa adjacente; usar inserção superficial lateral.,"Regula o Qi do Fígado, move umidade e controla dor genital.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-13,Gate of the Ordering,章門,LR,Liver,Twelve Primary Meridians,zhāng mén,Zhangmen,jang mun 장문,Chương môn,"Zhangmen, ponto Mo frontal do Baço e ponto de reunião dos Zang.","Ponta livre da 11ª costela, na borda lateral do abdome.","Dor hipocondríaca, distensão abdominal, vômito, diarreia, depressão.",Perigo de lesão do baço; inserir oblíqua paralela ao rebordo costal.,"Regula Baço e Fígado, harmoniza os Zang e alivia dor hipocondríaca.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
LR-14,Cyclic Gate,期門,LR,Liver,Twelve Primary Meridians,qí mén,Qimen,gi mun 기문,Kỳ môn,"Qimen, ponto Mo frontal do Fígado e ponto de encontro com canais Yin Wei e SP.","No 6º espaço intercostal, diretamente abaixo do mamilo, 4 cun lateral à linha média.","Dor costal, distensão torácica, depressão, mastite, náusea.",Risco de pneumotórax; inserir oblíqua.,"Distribui o Qi do Fígado, harmoniza o Estômago e alivia plenitude torácica.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-1,Yin Meeting,會陰,CV,Conception Vessel,Eight Extraordinary Meridians,huì yīn,Huiyin,hoe eum 회음,Hội âm,"Huiyin, ponto de encontro dos canais Ren, Du, Chong, Fígado e Vesícula.",No ponto médio entre o ânus e o escroto ou entre o ânus e a comissura posterior dos lábios maiores.,"Incontinência urinária, hemorroidas, prolapso uterino, dor genital, choque.",Contraindicado na gravidez e deve ser inserido superficialmente para evitar o reto.,"Desperta o Yuan Qi, ancora o Yang e regula o aquecedor inferior.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-2,Crooked Bone,曲骨,CV,Conception Vessel,Eight Extraordinary Meridians,qū gǔ,Qugu,gok gol 곡골,Khúc cốt,"Qugu, ponto local essencial para disfunções urogenitais.","Na linha média anterior, superior à sínfise púbica, na borda superior do osso púbico.","Retenção urinária, disfunção sexual, dor suprapúbica, menstruação irregular.",Inserção profunda pode atingir a bexiga cheia; esvaziar antes do agulhamento.,"Regula Bexiga e útero, aquece o aquecedor inferior e remove umidade.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-3,Middle Extremity,中極,CV,Conception Vessel,Eight Extraordinary Meridians,zhōng jí,Zhongji,jung geuk 중극,Trung cực,"Zhongji, ponto Mu da Bexiga.","Na linha média, 4 cun abaixo do umbigo.","Cistite, leucorreia, hérnia, menstruação dolorosa.",Cuidado com a bexiga cheia e gestantes no primeiro trimestre.,"Drena umidade-calor da Bexiga, regula menstruação e beneficia o aquecedor inferior.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-4,Origin Pass,關元,CV,Conception Vessel,Eight Extraordinary Meridians,guān yuán,Guanyuan,gwan won 관원,Quan nguyên,"Guanyuan, ponto Mu do Intestino Delgado e Mar do Qi.","Na linha média, 3 cun abaixo do umbigo.","Fadiga extrema, infertilidade, impotência, diarreia crônica.",Inserção profunda pode atingir bexiga ou intestino em pacientes magros.,"Tonifica Yuan Qi e Jing, aquece Rins e fortalece útero e intestinos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-5,Stone Gate,石門,CV,Conception Vessel,Eight Extraordinary Meridians,shí mén,Shimen,seong mun 석문,Thạch môn,"Shimen, ponto de controle das águas.","Na linha média, 2 cun abaixo do umbigo.","Edema, amenorreia, diarreia, dor abdominal.",Cuidado com bexiga cheia e gravidez inicial.,"Regula a via das águas, harmoniza Baço e Rins e estabiliza o útero.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-6,Sea of Qi,氣海,CV,Conception Vessel,Eight Extraordinary Meridians,qì hǎi,Qihai,gi hae 기해,Khí hải,"Qihai, Mar do Qi.","Na linha média, 1,5 cun abaixo do umbigo.","Fadiga, prolapso, cólicas menstruais, constipação.",Evitar agulhamento profundo em gestantes.,"Tonifica Qi e Yang, reforça o aquecedor inferior e regula intestinos e útero.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-7,Yin Intersection,陰交,CV,Conception Vessel,Eight Extraordinary Meridians,yīn jiāo,Yinjiao,eum gyo 음교,Âm giao,"Yinjiao, cruzamento com os meridianos dos Rins.","Na linha média, 1 cun abaixo do umbigo.","Dor abdominal inferior, distúrbios urinários, infertilidade, edema.",Evitar agulhamento profundo na gravidez.,"Regula o Ren Mai, nutre o Yin do Rim e harmoniza menstruação.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-8,Spirit Palace,神闕,CV,Conception Vessel,Eight Extraordinary Meridians,shén què,Shenque,sin gwol 신궐,Thần khuyết,"Shenque, centro do umbigo.",No umbigo.,"Colapso de Yang, diarreia, dor abdominal, choque.",Agulhamento é contraindicado; usar moxabustão ou técnicas não invasivas.,"Aquece o Yuan Qi, estabiliza o intestino e ressuscita o Yang colapsado.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-9,Water Division,水分,CV,Conception Vessel,Eight Extraordinary Meridians,shuǐ fēn,Shuifen,su bun 수분,Thủy phân,"Shuifen, divisor das águas.","Na linha média, 1 cun acima do umbigo.","Edema generalizado, ascite, diarreia, dor abdominal.",Inserção profunda pode perfurar o peritônio em pacientes magros.,"Regula a distribuição de líquidos, transforma umidade e harmoniza Baço.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-10,Lower Epigastrium,下脘,CV,Conception Vessel,Eight Extraordinary Meridians,xià wǎn [or xià guǎn],Xiawan,ha wan 하완,Hạ quản,"Xiawan, controlador inferior do Estômago.","Na linha média, 2 cun acima do umbigo.","Gastrite, distensão epigástrica, vômito, refluxo.",Cuidado com o peritônio.,"Harmoniza Estômago, desce Qi rebelde e alivia distensão.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-11,Internal Foundation,建里,CV,Conception Vessel,Eight Extraordinary Meridians,jiàn lǐ,Jianli,geol li 건리,Kiến lý,"Jianli, suporte central.","Na linha média, 3 cun acima do umbigo.","Nausea, falta de apetite, dor epigástrica, edema.",Cuidado com o peritônio.,"Fortalece Baço e Estômago, move líquidos e alivia estagnação.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
